area,price,building_status,number_facades,number_bedrooms,kitchen_equipped,furnished,open_fire,zip_code,land_surface,terrace,terrace_surface,swimming_pool,property_type,subtype_property,garden,garden_surface,province,Zone,zone_num,price_per_m2
125.0,157500.0,as new,3.0,2.0,installed,,,4102,148.0,1,10,,house,house,1,90,Liege,Wallonia_zone,2,1260.0
900.0,2490000.0,as new,4.0,6.0,,,1.0,1180,1200.0,1,100,,house,house,0,0,Brussel-Capital,Brussels_zone,1,2766.6666666666665
300.0,1600000.0,as new,4.0,5.0,hyper equipped,,,1332,1450.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,5333.333333333333
163.0,275000.0,good,3.0,3.0,,,,8755,355.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1687.1165644171779
140.0,179000.0,,2.0,4.0,,,,8310,79.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1278.5714285714287
180.0,369000.0,as new,,3.0,installed,,,2840,354.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2050.0
455.0,449000.0,good,4.0,4.0,,,,9060,1620.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,986.8131868131868
200.0,375000.0,to renovate,3.0,3.0,hyper equipped,,,3010,819.0,1,27,,house,house,1,440,Flemish Brabant,Flanders_zone,3,1875.0
108.0,245000.0,good,4.0,3.0,installed,,1.0,5001,550.0,1,5,,house,villa,1,450,Namur,Wallonia_zone,2,2268.5185185185187
300.0,348000.0,just renovated,3.0,3.0,installed,,,8540,326.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1160.0
178.0,339000.0,as new,2.0,5.0,hyper equipped,,,9060,321.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1904.4943820224719
120.0,336416.0,,3.0,3.0,,,,9700,466.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2803.4666666666667
197.0,470000.0,to be done up,,4.0,,,,1600,1114.0,1,9,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2385.786802030457
136.0,179000.0,to be done up,1.0,3.0,,,,8930,145.0,0,0,,house,house,1,62,West Flanders,Flanders_zone,3,1316.1764705882354
208.0,390000.0,to renovate,,2.0,installed,,1.0,8500,533.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1875.0
146.0,326045.0,as new,,3.0,hyper equipped,,,3850,566.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2233.1849315068494
275.0,329000.0,,4.0,4.0,,,,7740,891.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1196.3636363636363
182.0,250000.0,just renovated,,4.0,,,,8870,283.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1373.6263736263736
260.0,389000.0,good,2.0,3.0,installed,,,2100,195.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1496.1538461538462
145.0,165000.0,good,3.0,2.0,installed,,,7340,326.0,1,43,,house,house,0,0,Hainaut,Wallonia_zone,2,1137.9310344827586
200.0,625000.0,to renovate,4.0,4.0,semi equipped,,,1410,1003.0,0,0,,house,house,1,903,Walloon Brabant,Wallonia_zone,2,3125.0
200.0,438000.0,good,2.0,4.0,installed,,,9600,354.0,0,0,,house,mixed,0,0,East Flanders,Flanders_zone,3,2190.0
175.0,349000.0,good,4.0,3.0,,,,2350,665.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1994.2857142857142
113.0,55000.0,to renovate,2.0,4.0,,,,4032,102.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,486.72566371681415
95.0,378000.0,as new,2.0,3.0,hyper equipped,,,1410,159.0,1,20,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,3978.9473684210525
173.0,402000.0,,3.0,3.0,,,,8570,609.0,1,17,,house,house,0,0,West Flanders,Flanders_zone,3,2323.699421965318
381.0,350000.0,good,4.0,4.0,,,,4170,706.0,0,0,,house,apartment,0,0,Liege,Wallonia_zone,2,918.6351706036745
300.0,489000.0,as new,3.0,7.0,hyper equipped,,,9600,160.0,1,14,,house,apartment,1,16,East Flanders,Flanders_zone,3,1630.0
202.0,675000.0,good,2.0,5.0,installed,,,1180,221.0,1,15,,house,house,1,150,Brussel-Capital,Brussels_zone,1,3341.5841584158416
256.0,450000.0,,4.0,4.0,hyper equipped,,,9400,846.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1757.8125
122.0,249000.0,good,4.0,2.0,installed,,,4480,2659.0,1,63,,house,house,1,2651,Liege,Wallonia_zone,2,2040.983606557377
215.0,269000.0,to be done up,2.0,6.0,,,,9500,110.0,0,0,,house,mixed,0,0,East Flanders,Flanders_zone,3,1251.1627906976744
280.0,569000.0,just renovated,4.0,5.0,,,,9700,556.0,0,0,,house,apartment,0,0,East Flanders,Flanders_zone,3,2032.142857142857
140.0,349000.0,good,4.0,3.0,hyper equipped,,,6200,925.0,1,55,,house,villa,1,500,Hainaut,Wallonia_zone,2,2492.8571428571427
200.0,229000.0,good,3.0,4.0,installed,,,4040,177.0,1,22,,house,house,1,30,Liege,Wallonia_zone,2,1145.0
142.0,287500.0,,2.0,3.0,installed,,,9600,234.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2024.6478873239437
220.0,279000.0,good,,3.0,installed,,,9620,779.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1268.1818181818182
260.0,549000.0,good,4.0,5.0,installed,,1.0,4500,3961.0,1,38,,house,house,1,3250,Liege,Wallonia_zone,2,2111.5384615384614
306.0,735000.0,as new,4.0,3.0,installed,,,2280,1542.0,0,0,True,house,villa,0,0,Antwerp,Flanders_zone,3,2401.9607843137255
150.0,490000.0,as new,2.0,4.0,hyper equipped,,,1030,65.0,0,0,,house,house,0,0,Brussel-Capital,Brussels_zone,1,3266.6666666666665
133.0,110000.0,to renovate,3.0,2.0,not installed,,,7110,150.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,827.0676691729324
160.0,375000.0,as new,2.0,4.0,installed,,,1420,449.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2343.75
128.0,169000.0,just renovated,2.0,3.0,hyper equipped,,,6041,174.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1320.3125
177.0,190000.0,,4.0,3.0,,,,4140,3425.0,0,0,,house,villa,0,0,Liege,Wallonia_zone,2,1073.446327683616
103.0,275000.0,,3.0,3.0,,,,9600,664.0,1,20,,house,house,0,0,East Flanders,Flanders_zone,3,2669.902912621359
180.0,230000.0,,3.0,5.0,semi equipped,,,6762,742.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1277.7777777777778
247.0,567000.0,,4.0,5.0,installed,,,2221,473.0,1,17,,house,house,1,147,Antwerp,Flanders_zone,3,2295.546558704453
132.0,224900.0,,3.0,3.0,not installed,,,7951,474.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1703.7878787878788
250.0,1150000.0,just renovated,4.0,3.0,hyper equipped,,2.0,9051,751.0,0,0,,house,country,0,0,East Flanders,Flanders_zone,3,4600.0
358.0,485000.0,as new,2.0,3.0,semi equipped,,1.0,2300,256.0,1,25,,house,house,1,112,Antwerp,Flanders_zone,3,1354.7486033519554
144.0,285000.0,good,2.0,3.0,,,1.0,9120,120.0,0,0,,house,house,1,50,East Flanders,Flanders_zone,3,1979.1666666666667
340.0,595000.0,,4.0,5.0,installed,,,4920,2700.0,1,60,,house,exceptiona,1,2700,Liege,Wallonia_zone,2,1750.0
301.0,585000.0,good,4.0,5.0,,,,9930,2334.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,1943.5215946843855
165.0,190000.0,to be done up,2.0,3.0,installed,,1.0,7970,250.0,0,0,,house,house,1,250,Hainaut,Wallonia_zone,2,1151.5151515151515
210.0,160000.0,to renovate,3.0,4.0,not installed,,,6010,585.0,0,0,,house,house,1,479,Hainaut,Wallonia_zone,2,761.9047619047619
213.0,219000.0,good,3.0,3.0,installed,,,6141,400.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1028.1690140845071
180.0,525000.0,good,,4.0,,,,9000,200.0,0,0,,house,house,1,40,East Flanders,Flanders_zone,3,2916.6666666666665
300.0,600000.0,,4.0,4.0,installed,,1.0,7090,3364.0,1,100,True,house,villa,0,0,Hainaut,Wallonia_zone,2,2000.0
135.0,289000.0,as new,,3.0,hyper equipped,,,8434,277.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2140.740740740741
172.0,378950.0,as new,3.0,3.0,usa hyper equipped,,,1760,120.0,1,20,,house,house,1,120,Flemish Brabant,Flanders_zone,3,2203.1976744186045
133.0,265000.0,,3.0,3.0,hyper equipped,,,5190,1681.0,1,40,,house,house,1,1630,Namur,Wallonia_zone,2,1992.4812030075188
700.0,1810000.0,as new,4.0,5.0,hyper equipped,,,1600,1780.0,0,0,True,house,exceptiona,0,0,Flemish Brabant,Flanders_zone,3,2585.714285714286
200.0,475000.0,as new,3.0,3.0,installed,,,9630,473.0,0,0,,house,exceptiona,0,0,East Flanders,Flanders_zone,3,2375.0
290.0,375000.0,good,2.0,4.0,hyper equipped,,,4430,480.0,0,0,,house,house,1,315,Liege,Wallonia_zone,2,1293.103448275862
208.0,365000.0,as new,,4.0,,,,8870,266.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1754.8076923076924
312.0,229000.0,to renovate,4.0,4.0,not installed,,,4180,9732.0,1,20,,house,mixed,0,0,Liege,Wallonia_zone,2,733.974358974359
122.0,249000.0,to be done up,,3.0,semi equipped,,,8950,1178.0,0,0,,house,house,1,1,West Flanders,Flanders_zone,3,2040.983606557377
120.0,325000.0,to renovate,2.0,2.0,not installed,,,1160,10.0,1,10,,house,house,0,0,Brussel-Capital,Brussels_zone,1,2708.3333333333335
245.0,205000.0,,3.0,3.0,semi equipped,,,5660,1200.0,0,0,,house,villa,1,1050,Namur,Wallonia_zone,2,836.734693877551
104.0,234000.0,,,2.0,installed,,,9320,1860.0,1,13,,house,house,1,39,East Flanders,Flanders_zone,3,2250.0
152.0,344000.0,,,3.0,,,,2380,396.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2263.157894736842
130.0,290000.0,as new,,3.0,,,,9090,225.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2230.769230769231
150.0,135000.0,to renovate,3.0,2.0,semi equipped,,,9940,352.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,900.0
620.0,1395000.0,to renovate,,10.0,installed,,,9300,320.0,0,0,,house,mansion,0,0,East Flanders,Flanders_zone,3,2250.0
223.0,341000.0,as new,2.0,3.0,hyper equipped,,,3700,175.0,1,25,,house,house,1,76,Limburg,Flanders_zone,3,1529.1479820627803
90.0,139000.0,good,2.0,2.0,semi equipped,,,4000,183.0,1,15,,house,house,1,75,Liege,Wallonia_zone,2,1544.4444444444443
157.0,167500.0,good,3.0,3.0,semi equipped,,,5500,600.0,1,35,,house,house,1,480,Namur,Wallonia_zone,2,1066.8789808917197
160.0,237000.0,,2.0,3.0,installed,,,8600,168.0,0,0,,house,house,1,72,West Flanders,Flanders_zone,3,1481.25
1100.0,270000.0,,,24.0,not installed,,,4500,5408.0,0,0,,house,apartment,0,0,Liege,Wallonia_zone,2,245.45454545454547
230.0,313000.0,to renovate,,4.0,semi equipped,,,9060,660.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1360.8695652173913
290.0,950000.0,to renovate,4.0,5.0,hyper equipped,,,1380,3156.0,1,100,True,house,villa,1,3156,Walloon Brabant,Wallonia_zone,2,3275.862068965517
166.0,470000.0,,3.0,,hyper equipped,,,2845,180.0,1,22,,house,mixed,1,82,Antwerp,Flanders_zone,3,2831.3253012048194
148.0,299000.0,,2.0,3.0,semi equipped,,,3620,127.0,1,15,,house,house,1,63,Limburg,Flanders_zone,3,2020.2702702702702
178.0,388000.0,,3.0,3.0,,,,8570,518.0,1,20,,house,house,0,0,West Flanders,Flanders_zone,3,2179.775280898876
183.0,365000.0,,3.0,4.0,installed,,,8730,307.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1994.535519125683
146.0,394333.0,as new,2.0,3.0,hyper equipped,,,8540,303.0,1,32,,house,house,1,194,West Flanders,Flanders_zone,3,2700.9109589041095
102.0,245000.0,as new,,3.0,hyper equipped,,,8800,298.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2401.9607843137255
600.0,2250000.0,as new,4.0,5.0,hyper equipped,,,1180,2500.0,1,100,True,house,house,1,2500,Brussel-Capital,Brussels_zone,1,3750.0
94.0,185000.0,,2.0,2.0,not installed,,,4570,45.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1968.0851063829787
150.0,498000.0,as new,4.0,4.0,hyper equipped,,,1310,487.0,1,33,,house,house,1,100,Walloon Brabant,Wallonia_zone,2,3320.0
133.0,229000.0,good,,3.0,installed,,,8560,271.0,0,0,,house,house,1,1,West Flanders,Flanders_zone,3,1721.8045112781954
245.0,595000.0,,,4.0,,,,8420,599.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2428.5714285714284
180.0,175000.0,,,4.0,,,,6767,340.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,972.2222222222222
150.0,330000.0,good,4.0,3.0,installed,,,3530,687.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2200.0
319.0,1200000.0,to renovate,4.0,3.0,semi equipped,,1.0,8790,10000.0,0,0,,house,country,0,0,West Flanders,Flanders_zone,3,3761.755485893417
137.0,168000.0,,3.0,3.0,semi equipped,,,6044,467.0,1,20,,house,house,1,250,Hainaut,Wallonia_zone,2,1226.2773722627737
255.0,195000.0,good,3.0,4.0,semi equipped,,,7340,740.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,764.7058823529412
250.0,1325000.0,as new,4.0,3.0,usa hyper equipped,,,3080,560.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,5300.0
245.0,270000.0,good,,5.0,,,,4170,488.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1102.0408163265306
224.0,250000.0,to renovate,4.0,4.0,,,,3391,1200.0,1,16,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1116.0714285714287
139.0,339000.0,,2.0,3.0,,,,8310,102.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2438.8489208633096
130.0,159000.0,to renovate,4.0,3.0,not installed,,,4870,221.0,1,25,,house,house,1,100,Liege,Wallonia_zone,2,1223.076923076923
250.0,250000.0,to renovate,,3.0,semi equipped,,,8620,117.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1000.0
130.0,311800.0,,,3.0,,,,9100,245.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2398.4615384615386
176.0,269000.0,as new,2.0,3.0,installed,,,1770,110.0,1,78,,house,house,1,78,Flemish Brabant,Flanders_zone,3,1528.409090909091
365.0,868000.0,as new,4.0,5.0,hyper equipped,,1.0,2970,940.0,0,0,,house,villa,1,835,Antwerp,Flanders_zone,3,2378.082191780822
330.0,379000.0,as new,3.0,6.0,hyper equipped,,,9308,390.0,1,25,,house,house,1,210,East Flanders,Flanders_zone,3,1148.4848484848485
200.0,439000.0,as new,3.0,4.0,installed,,,1850,268.0,1,18,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2195.0
104.0,90000.0,good,2.0,3.0,not installed,,,5680,55.0,0,0,,house,house,0,0,Namur,Wallonia_zone,2,865.3846153846154
155.0,309000.0,good,,3.0,installed,,,8400,138.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1993.5483870967741
135.0,275000.0,,3.0,3.0,,,,9600,537.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2037.037037037037
140.0,265000.0,as new,3.0,3.0,installed,,,5640,300.0,0,0,,house,house,0,0,Namur,Wallonia_zone,2,1892.857142857143
110.0,298000.0,,2.0,3.0,installed,,,8000,75.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2709.090909090909
159.0,295000.0,to renovate,3.0,3.0,installed,,,8600,470.0,0,0,,house,house,1,60,West Flanders,Flanders_zone,3,1855.3459119496856
368.0,750000.0,good,,8.0,installed,,,1470,2100.0,0,0,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2038.0434782608695
80.0,128000.0,,2.0,3.0,semi equipped,,,7700,269.0,0,0,,house,house,1,203,Hainaut,Wallonia_zone,2,1600.0
190.0,430000.0,good,4.0,3.0,semi equipped,,,1490,1221.0,1,20,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2263.157894736842
144.0,278912.0,,,3.0,,,,8840,339.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1936.888888888889
168.0,340722.0,,3.0,3.0,,,,8820,355.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2028.107142857143
122.0,349900.0,good,,3.0,installed,,,9032,297.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2868.032786885246
671.0,1580000.0,as new,4.0,6.0,usa hyper equipped,,,3700,3147.0,1,150,True,house,exceptiona,1,1650,Limburg,Flanders_zone,3,2354.694485842027
250.0,1095000.0,,4.0,3.0,usa hyper equipped,,,8340,16156.0,1,40,,house,country,0,0,West Flanders,Flanders_zone,3,4380.0
165.0,287000.0,,2.0,3.0,,,,8820,241.0,1,30,,house,house,0,0,West Flanders,Flanders_zone,3,1739.3939393939395
148.0,325000.0,as new,4.0,3.0,installed,,,2280,300.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2195.945945945946
297.0,619000.0,good,,4.0,installed,,,1852,920.0,0,0,,house,house,1,400,Flemish Brabant,Flanders_zone,3,2084.175084175084
549.0,795000.0,as new,3.0,8.0,hyper equipped,,,7500,640.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1448.0874316939892
235.0,285000.0,good,3.0,4.0,installed,,,4920,560.0,1,30,,house,house,1,415,Liege,Wallonia_zone,2,1212.7659574468084
160.0,185000.0,,2.0,3.0,,,,9667,550.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1156.25
210.0,185000.0,as new,3.0,2.0,,,,4180,81.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,880.952380952381
165.0,274000.0,good,2.0,3.0,usa installed,,,4460,218.0,1,24,,house,house,1,85,Liege,Wallonia_zone,2,1660.6060606060605
150.0,239000.0,as new,,3.0,,,,9300,80.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1593.3333333333333
206.0,225000.0,good,2.0,3.0,installed,,,7500,367.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1092.2330097087379
210.0,549000.0,as new,4.0,3.0,installed,,1.0,2960,770.0,1,40,True,house,villa,1,250,Antwerp,Flanders_zone,3,2614.285714285714
110.0,200000.0,good,2.0,2.0,installed,,,8000,45.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1818.1818181818182
590.0,2690000.0,as new,4.0,5.0,hyper equipped,,,1640,1920.0,1,100,True,house,house,1,1700,Flemish Brabant,Flanders_zone,3,4559.322033898305
250.0,479000.0,good,3.0,4.0,hyper equipped,,,9300,1896.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1916.0
190.0,495000.0,good,2.0,5.0,installed,,,8000,169.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2605.2631578947367
95.0,199000.0,good,3.0,2.0,installed,,,1495,1.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2094.7368421052633
145.0,285000.0,,,3.0,,,,8900,219.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1965.5172413793102
156.0,320000.0,as new,,3.0,,,,2620,173.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2051.2820512820513
225.0,775000.0,good,2.0,4.0,semi equipped,,,1160,286.0,1,20,,house,town,1,200,Brussel-Capital,Brussels_zone,1,3444.4444444444443
150.0,199000.0,to renovate,,3.0,,,,9420,165.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1326.6666666666667
143.0,318346.0,,,3.0,,,,8840,511.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2226.195804195804
1200.0,4250000.0,as new,2.0,16.0,,,,1050,700.0,1,30,,house,mansion,0,0,Brussel-Capital,Brussels_zone,1,3541.6666666666665
750.0,2950000.0,good,3.0,5.0,installed,,,1180,2630.0,0,0,,house,house,1,2000,Brussel-Capital,Brussels_zone,1,3933.3333333333335
161.0,337000.0,,3.0,3.0,installed,,,2260,500.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2093.167701863354
128.0,349000.0,to be done up,2.0,4.0,installed,,,2600,81.0,1,8,,house,house,1,55,Antwerp,Flanders_zone,3,2726.5625
286.0,495000.0,good,2.0,3.0,hyper equipped,,,1410,227.0,1,15,,house,mixed,0,0,Walloon Brabant,Wallonia_zone,2,1730.7692307692307
124.0,337286.0,as new,,3.0,,,,3370,138.0,1,10,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2720.048387096774
80.0,127000.0,to renovate,3.0,3.0,semi equipped,,1.0,2880,85.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1587.5
200.0,160000.0,good,2.0,2.0,,,,6061,138.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,800.0
572.0,590000.0,good,4.0,5.0,,,,3980,2271.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,1031.4685314685314
124.0,303722.0,,2.0,3.0,,,,8020,153.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2449.3709677419356
170.0,327000.0,good,3.0,3.0,,,,9550,429.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1923.5294117647059
140.0,349000.0,just renovated,4.0,3.0,installed,,1.0,4520,1120.0,1,50,,house,house,1,958,Liege,Wallonia_zone,2,2492.8571428571427
230.0,650000.0,as new,2.0,3.0,installed,,,1160,130.0,1,18,,house,apartment,0,0,Brussel-Capital,Brussels_zone,1,2826.086956521739
145.0,210209.0,as new,4.0,3.0,,,,4470,331.0,0,0,,house,house,1,150,Liege,Wallonia_zone,2,1449.7172413793103
207.0,339000.0,as new,,4.0,installed,,,9470,577.0,0,0,,house,house,1,577,East Flanders,Flanders_zone,3,1637.6811594202898
190.0,645000.0,good,4.0,4.0,installed,,,1410,682.0,1,30,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,3394.7368421052633
131.0,220000.0,,2.0,3.0,installed,,,7800,144.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1679.3893129770993
150.0,390000.0,,3.0,2.0,semi equipped,,1.0,3080,600.0,0,0,,house,house,1,500,Flemish Brabant,Flanders_zone,3,2600.0
79.0,148000.0,good,4.0,2.0,semi equipped,,,5190,125.0,0,0,,house,house,1,75,Namur,Wallonia_zone,2,1873.4177215189873
125.0,199000.0,to renovate,2.0,3.0,not installed,,,2300,223.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1592.0
135.0,149000.0,good,2.0,3.0,semi equipped,,,7012,105.0,1,15,,house,house,0,0,Hainaut,Wallonia_zone,2,1103.7037037037037
281.0,1390000.0,good,4.0,3.0,hyper equipped,,,2930,2535.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,4946.61921708185
184.0,375000.0,as new,,3.0,hyper equipped,,,8400,174.0,1,4,,house,house,0,0,West Flanders,Flanders_zone,3,2038.0434782608695
150.0,239000.0,just renovated,2.0,3.0,installed,,,9220,110.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1593.3333333333333
350.0,955000.0,,,5.0,,,,8600,20000.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2728.5714285714284
150.0,345000.0,as new,,4.0,hyper equipped,,,8470,290.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2300.0
468.0,1495000.0,as new,4.0,5.0,,,1.0,2630,2991.0,1,92,True,house,villa,0,0,Antwerp,Flanders_zone,3,3194.4444444444443
170.0,299000.0,as new,3.0,3.0,hyper equipped,,,8531,384.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1758.8235294117646
235.0,1230000.0,good,4.0,3.0,installed,,,2380,57494.0,1,50,,house,exceptiona,0,0,Antwerp,Flanders_zone,3,5234.04255319149
653.0,2950000.0,just renovated,4.0,5.0,hyper equipped,,,1640,2200.0,1,300,,house,exceptiona,0,0,Flemish Brabant,Flanders_zone,3,4517.611026033691
280.0,299000.0,good,3.0,7.0,,,,4100,445.0,1,165,,house,apartment,0,0,Liege,Wallonia_zone,2,1067.857142857143
110.0,295000.0,as new,,3.0,hyper equipped,,,9185,599.0,0,0,,house,house,1,210,East Flanders,Flanders_zone,3,2681.818181818182
249.0,580000.0,good,2.0,4.0,,,1.0,2018,102.0,0,0,,house,mansion,1,33,Antwerp,Flanders_zone,3,2329.3172690763054
165.0,354076.0,,,5.0,hyper equipped,,,8740,324.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2145.9151515151516
220.0,599000.0,as new,3.0,5.0,installed,,,1310,256.0,0,0,,house,villa,1,125,Walloon Brabant,Wallonia_zone,2,2722.7272727272725
600.0,3800000.0,as new,4.0,8.0,hyper equipped,,,1150,1367.0,1,40,True,house,house,1,1367,Brussel-Capital,Brussels_zone,1,6333.333333333333
671.0,895000.0,as new,,4.0,installed,,,3500,4535.0,1,55,,house,exceptiona,0,0,Limburg,Flanders_zone,3,1333.8301043219076
198.0,449000.0,as new,4.0,2.0,,,,9600,3030.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2267.6767676767677
143.0,259945.0,,2.0,3.0,,,,9230,177.0,1,13,,house,house,1,68,East Flanders,Flanders_zone,3,1817.7972027972028
70.0,199000.0,,2.0,1.0,,,,3500,94.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2842.8571428571427
311.0,265000.0,,3.0,3.0,installed,,,9550,206.0,1,54,,house,house,0,0,East Flanders,Flanders_zone,3,852.0900321543409
390.0,1288000.0,good,4.0,4.0,hyper equipped,,,1560,2500.0,1,25,,house,house,1,1800,Flemish Brabant,Flanders_zone,3,3302.5641025641025
