,ID,area,price,building_status,number_facades,number_bedrooms,kitchen_equipped,furnished,open_fire,zip_code,land_surfaces,terrace,terrace_surface,swimming_pool,property_type,subtype_property,garden,garden_surface,subtype,Province,Zone,zone_num
9588,10804,109.0,269900,good,2.0,4.0,installed,,,8800,194.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9589,10805,171.0,525000,to be done up,4.0,3.0,semi equipped,,,9940,1988.0,1,12,,house,mixed,0,0,3,East Flanders,Flanders_zone,3
9590,10806,233.0,375000,good,,3.0,,,,3010,195.0,1,27,,house,mixed,0,0,3,Flemish Brabant,Flanders_zone,3
9591,10807,140.0,395000,,,3.0,hyper equipped,,,9200,163.0,0,0,,house,house,1,98,1,East Flanders,Flanders_zone,3
9593,10810,146.0,369000,good,2.0,4.0,hyper equipped,,,1800,174.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9594,10811,92.0,138000,just renovated,2.0,4.0,,,,4020,91.0,1,7,,house,house,0,0,1,Liège,Wallonia_zone,2
9595,10812,154.0,289000,,,3.0,,,,8200,163.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9596,10813,180.0,420000,as new,4.0,4.0,usa installed,,,1470,791.0,1,40,True,house,villa,1,432,2,Walloon Brabant,Wallonia_zone,2
9597,10815,340.0,950000,good,4.0,4.0,installed,,,1840,1928.0,0,0,,house,villa,0,0,2,Flemish Brabant,Flanders_zone,3
9599,10817,210.0,625000,as new,3.0,3.0,hyper equipped,,,2890,405.0,1,60,,house,house,1,294,1,Antwerp,Flanders_zone,3
9601,10820,170.0,449000,as new,4.0,4.0,installed,,,1315,1000.0,1,25,,house,villa,0,0,2,Walloon Brabant,Wallonia_zone,2
9602,10821,194.0,352020,,3.0,3.0,usa hyper equipped,,,2300,227.0,1,16,,house,house,1,82,1,Antwerp,Flanders_zone,3
9603,10823,135.0,135000,to be done up,2.0,4.0,semi equipped,,,6140,550.0,1,35,,house,house,1,250,1,Hainaut,Wallonia_zone,2
9604,10824,228.0,550000,,2.0,4.0,installed,,,3020,240.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9605,10825,255.0,592000,,4.0,4.0,installed,,,2970,2468.0,0,0,,house,villa,0,0,2,Antwerp,Flanders_zone,3
9608,10828,114.0,115000,good,2.0,3.0,usa installed,,,7370,190.0,0,0,,house,house,0,0,1,Hainaut,Wallonia_zone,2
9609,10829,150.0,265000,,3.0,4.0,,,,9770,477.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9613,10836,82.0,95000,to renovate,3.0,2.0,not installed,,,4000,137.0,1,95,,house,house,0,0,1,Liège,Wallonia_zone,2
9614,10837,398.0,925000,good,2.0,4.0,installed,,,2000,96.0,0,0,,house,mansion,0,0,6,Antwerp,Flanders_zone,3
9615,10838,132.0,195000,good,2.0,3.0,installed,,,9280,236.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9616,10839,90.0,289000,to be done up,2.0,3.0,semi equipped,,,1420,340.0,1,10,,house,house,1,200,1,Walloon Brabant,Wallonia_zone,2
9617,10840,276.0,365000,to renovate,3.0,4.0,,,,6840,840.0,1,30,,house,apartment,1,700,4,Luxembourg,Wallonia_zone,2
9618,10841,155.0,145000,to renovate,2.0,3.0,semi equipped,,,7322,190.0,1,30,,house,house,1,80,1,Hainaut,Wallonia_zone,2
9619,10844,250.0,699000,good,4.0,3.0,hyper equipped,,1.0,1750,1110.0,0,0,,house,villa,0,0,2,Flemish Brabant,Flanders_zone,3
9620,10845,146.0,343500,,,3.0,,,,9000,161.0,1,15,,house,house,0,0,1,East Flanders,Flanders_zone,3
9622,10847,304.0,920000,good,3.0,6.0,usa hyper equipped,,,1190,320.0,1,15,,house,exceptiona,1,90,5,Brussel-Capital,Brussels_zone,1
9623,10849,170.0,269000,as new,3.0,3.0,installed,,,8560,246.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9624,10850,175.0,870000,as new,4.0,3.0,usa installed,,1.0,1050,180.0,1,20,,house,house,0,0,1,Brussel-Capital,Brussels_zone,1
9625,10851,335.0,855000,just renovated,2.0,5.0,hyper equipped,,,1070,135.0,1,40,,house,apartment,0,0,4,Brussel-Capital,Brussels_zone,1
9626,10853,182.0,320000,just renovated,2.0,3.0,,,,9280,268.0,0,0,,house,house,1,226,1,East Flanders,Flanders_zone,3
9627,10854,430.0,999000,as new,4.0,8.0,usa hyper equipped,,,1330,2016.0,1,47,,house,exceptiona,0,0,5,Walloon Brabant,Wallonia_zone,2
9628,10856,164.0,499000,good,4.0,2.0,installed,,,8670,800.0,0,0,,house,villa,1,700,2,West Flanders,Flanders_zone,3
9629,10857,180.0,350000,good,,4.0,installed,,,9870,637.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9630,10858,257.0,320000,,4.0,3.0,not installed,,,4860,539.0,0,0,,house,villa,1,430,2,Liège,Wallonia_zone,2
9633,10861,142.0,190000,good,3.0,2.0,installed,,,7110,790.0,0,0,,house,house,1,700,1,Hainaut,Wallonia_zone,2
9634,10862,125.0,310000,to renovate,2.0,4.0,,,,3000,200.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9635,10863,180.0,389000,as new,3.0,3.0,,,,2400,316.0,0,0,,house,house,0,0,1,Antwerp,Flanders_zone,3
9636,10864,200.0,750000,good,4.0,4.0,installed,,,1341,3200.0,1,40,True,house,house,0,0,1,Walloon Brabant,Wallonia_zone,2
9637,10865,162.0,259000,,3.0,3.0,semi equipped,,,9255,655.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9638,10867,180.0,330000,as new,4.0,4.0,usa hyper equipped,,,6010,1508.0,1,40,,house,house,1,1300,1,Hainaut,Wallonia_zone,2
9640,10869,160.0,249500,good,2.0,3.0,installed,,,4100,1025.0,1,20,,house,house,1,900,1,Liège,Wallonia_zone,2
9641,10870,155.0,169000,to be done up,4.0,2.0,not installed,,,4480,494.0,1,25,,house,house,1,220,1,Liège,Wallonia_zone,2
9642,10871,159.0,369000,,3.0,3.0,installed,,,8200,258.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9643,10872,492.0,856000,to be done up,3.0,4.0,not installed,,1.0,9800,2400.0,1,75,,house,house,1,2000,1,East Flanders,Flanders_zone,3
9644,10874,170.0,585000,as new,2.0,3.0,hyper equipped,,1.0,1180,81.0,1,17,,house,house,0,0,1,Brussel-Capital,Brussels_zone,1
9645,10875,151.0,290000,,,3.0,,,,8470,204.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9646,10876,123.0,90000,to renovate,4.0,2.0,,,,4171,365.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9647,10877,224.0,344000,as new,3.0,3.0,installed,,,2580,551.0,1,24,,house,house,0,0,1,Antwerp,Flanders_zone,3
9648,10878,145.0,615000,to renovate,2.0,3.0,semi equipped,,,1000,59.0,0,0,,house,mixed,0,0,3,Brussel-Capital,Brussels_zone,1
9649,10879,1200.0,2800000,good,2.0,32.0,installed,,,1800,524.0,1,2,,house,apartment,0,0,4,Flemish Brabant,Flanders_zone,3
9650,10880,173.0,234000,to renovate,2.0,3.0,installed,,,3300,347.0,1,32,,house,house,1,160,1,Flemish Brabant,Flanders_zone,3
9651,10883,380.0,530000,good,4.0,6.0,installed,,1.0,8870,1096.0,1,74,,house,house,1,768,1,West Flanders,Flanders_zone,3
9652,10884,145.0,86000,to renovate,2.0,2.0,semi equipped,,,4100,191.0,0,0,,house,house,1,191,1,Liège,Wallonia_zone,2
9653,10885,80.0,332000,to renovate,,1.0,not installed,,,1600,1170.0,0,0,,house,country,0,0,7,Flemish Brabant,Flanders_zone,3
9654,10887,128.0,265000,as new,,3.0,hyper equipped,,,8370,156.0,1,20,,house,house,0,0,1,West Flanders,Flanders_zone,3
9655,10888,168.0,133000,to renovate,,4.0,semi equipped,,,4102,151.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9656,10889,104.0,149500,to renovate,,3.0,semi equipped,,,4520,186.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9657,10890,145.0,265000,good,3.0,4.0,installed,,,5100,160.0,1,24,,house,house,0,0,1,Namur,Wallonia_zone,2
9658,10891,200.0,99000,to restore,2.0,3.0,not installed,,,7340,270.0,0,0,,house,house,1,270,1,Hainaut,Wallonia_zone,2
9659,10892,200.0,415000,good,2.0,4.0,installed,,,1140,120.0,1,35,,house,house,0,0,1,Brussel-Capital,Brussels_zone,1
9660,10894,342.0,1449500,just renovated,2.0,5.0,hyper equipped,,,2018,143.0,0,0,,house,mansion,1,35,6,Antwerp,Flanders_zone,3
9661,10895,287.0,275000,good,4.0,3.0,installed,,,4700,4345.0,0,0,,house,country,1,4000,7,Liège,Wallonia_zone,2
9662,10896,500.0,4500000,to renovate,4.0,7.0,,,,1180,4700.0,0,0,True,house,villa,0,0,2,Brussel-Capital,Brussels_zone,1
9663,10899,250.0,250000,good,,,not installed,,,6762,272.0,0,0,,house,apartment,0,0,4,Luxembourg,Wallonia_zone,2
9664,10900,140.0,159000,,,4.0,,,,7700,140.0,0,0,,house,house,0,0,1,Hainaut,Wallonia_zone,2
9665,10901,349.0,1097000,good,4.0,3.0,installed,,1.0,9850,10870.0,0,0,,house,country,0,0,7,East Flanders,Flanders_zone,3
9666,10902,110.0,299000,good,2.0,3.0,hyper equipped,,,4000,496.0,0,0,,house,house,1,320,1,Liège,Wallonia_zone,2
9667,10903,132.0,247000,,4.0,3.0,installed,,,7800,630.0,0,0,,house,villa,0,0,2,Hainaut,Wallonia_zone,2
9668,10904,110.0,168000,to be done up,2.0,2.0,installed,,,8520,183.0,1,20,,house,house,1,95,1,West Flanders,Flanders_zone,3
9669,10905,130.0,262000,,,4.0,,,,8830,250.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9670,10906,135.0,374000,to be done up,4.0,3.0,installed,,,8450,640.0,0,0,,house,bungalow,0,0,9,West Flanders,Flanders_zone,3
9671,10908,100.0,99000,to renovate,2.0,2.0,not installed,,,4052,45.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9673,10910,231.0,310000,as new,3.0,3.0,hyper equipped,,,9320,407.0,1,25,,house,house,1,200,1,East Flanders,Flanders_zone,3
9674,10911,196.0,695000,as new,,3.0,,,,9992,2940.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9675,10912,250.0,175000,,,5.0,,,,6750,695.0,0,0,,house,house,0,0,1,Luxembourg,Wallonia_zone,2
9676,10913,182.0,289500,as new,3.0,3.0,,,,8600,177.0,0,0,,house,house,1,177,1,West Flanders,Flanders_zone,3
9678,10915,165.0,239000,to renovate,,3.0,semi equipped,,,2900,187.0,0,0,,house,house,0,0,1,Antwerp,Flanders_zone,3
9679,10916,110.0,149500,,,2.0,,,,8800,170.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9681,10918,180.0,290000,as new,2.0,3.0,hyper equipped,,,6230,300.0,0,0,,house,house,0,0,1,Hainaut,Wallonia_zone,2
9682,10919,160.0,144900,to be done up,3.0,3.0,semi equipped,,,6020,370.0,1,20,,house,house,1,150,1,Hainaut,Wallonia_zone,2
9683,10920,134.0,277900,,3.0,3.0,,,,8810,279.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9684,10921,222.0,275000,to be done up,3.0,5.0,not installed,,,7800,1461.0,0,0,,house,apartment,0,0,4,Hainaut,Wallonia_zone,2
9685,10922,126.0,300000,to be done up,3.0,3.0,installed,,,1400,953.0,1,16,,house,house,1,900,1,Walloon Brabant,Wallonia_zone,2
9686,10923,228.0,750000,good,,3.0,installed,,,1440,1914.0,1,38,True,house,villa,0,0,2,Walloon Brabant,Wallonia_zone,2
9688,10925,166.0,374500,,3.0,4.0,,,,4000,246.0,0,0,,house,villa,0,0,2,Liège,Wallonia_zone,2
9689,10927,260.0,375000,good,3.0,3.0,,,,9900,451.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9690,10928,242.0,1185000,as new,,4.0,,,,8300,317.0,0,0,,house,villa,0,0,2,West Flanders,Flanders_zone,3
9691,10930,240.0,565000,,4.0,4.0,hyper equipped,,,1310,600.0,0,0,,house,house,0,0,1,Walloon Brabant,Wallonia_zone,2
9692,10931,265.0,489000,,4.0,3.0,installed,,,5070,1959.0,1,38,True,house,villa,0,0,2,Namur,Wallonia_zone,2
9694,10933,164.0,286410,,3.0,4.0,,,,8970,283.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9695,10935,165.0,532000,to renovate,4.0,4.0,usa hyper equipped,,,9200,1993.0,1,28,,house,house,1,1660,1,East Flanders,Flanders_zone,3
9696,10936,364.0,995000,good,,7.0,semi equipped,,,8000,470.0,0,0,,house,house,1,175,1,West Flanders,Flanders_zone,3
9697,10937,280.0,260000,to be done up,,6.0,,,,3401,312.0,0,0,,house,house,1,126,1,Flemish Brabant,Flanders_zone,3
9699,10940,223.0,319000,good,2.0,4.0,hyper equipped,,,8792,167.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9700,10941,168.0,75000,to restore,2.0,5.0,,,,4430,85.0,1,6,,house,house,0,0,1,Liège,Wallonia_zone,2
9701,10942,135.0,275000,,3.0,3.0,,,,9600,537.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9702,10943,153.0,285500,as new,,3.0,installed,,,8434,181.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9704,10945,119.0,350000,as new,3.0,2.0,hyper equipped,,,1401,456.0,1,25,,house,house,0,0,1,Walloon Brabant,Wallonia_zone,2
9705,10947,170.0,185000,as new,4.0,4.0,usa installed,,1.0,5600,3000.0,0,0,,house,chalet,0,0,14,Namur,Wallonia_zone,2
9706,10948,176.0,335000,good,3.0,4.0,installed,,,4671,650.0,0,0,,house,house,1,450,1,Liège,Wallonia_zone,2
9708,10951,158.0,363802,,3.0,3.0,,,,1790,317.0,0,0,,house,villa,0,0,2,Flemish Brabant,Flanders_zone,3
9709,10952,244.0,145000,good,2.0,3.0,installed,,,7370,1330.0,1,27,,house,house,1,1234,1,Hainaut,Wallonia_zone,2
9710,10953,340.0,549000,good,,5.0,,,,8370,118.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9711,10954,160.0,280000,,2.0,3.0,installed,,,6280,359.0,1,20,,house,house,0,0,1,Hainaut,Wallonia_zone,2
9712,10955,233.0,849000,,4.0,2.0,,,,9500,13342.0,0,0,True,house,house,0,0,1,East Flanders,Flanders_zone,3
9713,10956,220.0,298000,as new,3.0,5.0,,,,9500,663.0,1,20,,house,house,1,400,1,East Flanders,Flanders_zone,3
9714,10957,171.0,236000,,2.0,4.0,,,,3640,111.0,0,0,,house,house,0,0,1,Limburg,Flanders_zone,3
9715,10958,155.0,303200,,,4.0,,,,8470,194.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9716,10959,146.0,299900,good,3.0,3.0,installed,,,9600,350.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9717,10961,250.0,339000,good,3.0,4.0,installed,,,2580,969.0,0,0,,house,house,0,0,1,Antwerp,Flanders_zone,3
9718,10962,503.0,635000,to renovate,4.0,6.0,,,,2260,2387.0,0,0,,house,villa,0,0,2,Antwerp,Flanders_zone,3
9719,10963,500.0,1750000,as new,4.0,7.0,,,1.0,7000,10550.0,1,200,True,house,villa,1,10200,2,Hainaut,Wallonia_zone,2
9720,10964,233.0,525000,,4.0,3.0,,,,3040,4166.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9721,10965,166.0,304380,as new,4.0,3.0,,,,8210,286.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9722,10967,159.0,370000,as new,2.0,4.0,hyper equipped,,,9030,125.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9724,10969,125.0,319000,good,4.0,4.0,semi equipped,,,4652,1413.0,1,13,,house,house,1,965,1,Liège,Wallonia_zone,2
9725,10970,224.0,391000,,3.0,3.0,,,,3390,872.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9726,10971,120.0,190000,as new,3.0,3.0,installed,,,9550,230.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9728,10973,240.0,695000,good,2.0,4.0,semi equipped,,,1060,75.0,0,0,,house,mixed,0,0,3,Brussel-Capital,Brussels_zone,1
9729,10974,131.0,365026,as new,,3.0,,,,3370,183.0,1,20,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9730,10975,105.0,214600,,2.0,3.0,not installed,,,4300,310.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9731,10977,164.0,241000,good,,3.0,semi equipped,,,9000,96.0,1,10,,house,house,0,0,1,East Flanders,Flanders_zone,3
9732,10979,220.0,329000,to be done up,,3.0,semi equipped,,,1755,1200.0,0,0,,house,house,1,1200,1,Flemish Brabant,Flanders_zone,3
9733,10980,230.0,420000,good,,4.0,installed,,,5560,5303.0,0,0,,house,house,0,0,1,Namur,Wallonia_zone,2
9734,10982,99.0,155000,to be done up,,2.0,semi equipped,,,9500,60.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9735,10983,363.0,798000,as new,3.0,6.0,semi equipped,,,1348,361.0,0,0,,house,exceptiona,0,0,5,Walloon Brabant,Wallonia_zone,2
9736,10984,270.0,525000,good,,4.0,installed,,,1654,12568.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9737,10985,168.0,149000,,2.0,4.0,semi equipped,,,7320,334.0,1,14,,house,house,1,260,1,Hainaut,Wallonia_zone,2
9738,10986,127.0,307291,as new,3.0,3.0,usa hyper equipped,,,7180,545.0,0,0,,house,house,0,0,1,Hainaut,Wallonia_zone,2
9739,10987,130.0,159000,,,3.0,,,,8700,162.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9740,10988,200.0,450000,,,5.0,hyper equipped,,1.0,1300,443.0,1,20,,house,house,0,0,1,Walloon Brabant,Wallonia_zone,2
9742,10991,126.0,180000,to be done up,2.0,3.0,installed,,,7090,250.0,0,0,,house,house,1,192,1,Hainaut,Wallonia_zone,2
9743,10992,195.0,730000,as new,4.0,4.0,installed,,1.0,1332,1429.0,0,0,,house,villa,0,0,2,Walloon Brabant,Wallonia_zone,2
9744,10993,192.0,290000,to renovate,2.0,,semi equipped,,,6700,130.0,0,0,,house,apartment,0,0,4,Luxembourg,Wallonia_zone,2
9747,10996,231.0,445000,as new,3.0,3.0,,,,3210,368.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9748,10997,150.0,310000,to be done up,2.0,6.0,not installed,,,4020,112.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9749,10999,388.0,290000,as new,4.0,4.0,,,,6820,800.0,0,0,,house,house,1,150,1,Luxembourg,Wallonia_zone,2
9750,11000,41.0,75250,as new,4.0,2.0,installed,,,8620,120.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9751,11001,320.0,285000,as new,3.0,4.0,installed,,,5550,518.0,0,0,,house,house,0,0,1,Namur,Wallonia_zone,2
9752,11002,145.0,476550,,3.0,4.0,hyper equipped,,,9000,152.0,1,19,,house,house,1,78,1,East Flanders,Flanders_zone,3
9753,11003,334.0,549000,as new,,5.0,installed,,,3600,837.0,1,54,,house,villa,0,0,2,Limburg,Flanders_zone,3
9755,11005,131.0,259500,,2.0,3.0,,,,8760,293.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9757,11007,197.0,425000,,,4.0,,,,8310,1053.0,0,0,,house,villa,0,0,2,West Flanders,Flanders_zone,3
9758,11008,927.0,1950000,just renovated,4.0,6.0,hyper equipped,,3.0,1400,3723.0,0,0,,house,exceptiona,0,0,5,Walloon Brabant,Wallonia_zone,2
9759,11010,300.0,825000,as new,4.0,5.0,usa installed,,,7830,1134.0,1,130,True,house,house,1,700,1,Hainaut,Wallonia_zone,2
9760,11011,128.0,125000,to renovate,2.0,3.0,,,,2300,133.0,0,0,,house,house,0,0,1,Antwerp,Flanders_zone,3
9761,11012,150.0,239000,good,3.0,3.0,usa hyper equipped,,,5001,610.0,0,0,,house,house,1,500,1,Namur,Wallonia_zone,2
9762,11013,151.0,310000,to renovate,2.0,5.0,semi equipped,,,6700,217.0,0,0,,house,house,0,0,1,Luxembourg,Wallonia_zone,2
9763,11014,120.0,378000,as new,2.0,2.0,hyper equipped,,,1850,240.0,1,15,,house,house,1,150,1,Flemish Brabant,Flanders_zone,3
9764,11015,154.0,220000,good,4.0,4.0,installed,,,4820,1444.0,0,0,True,house,house,1,1173,1,Liège,Wallonia_zone,2
9766,11017,263.0,349000,good,3.0,7.0,installed,,,1360,651.0,1,12,,house,house,0,0,1,Walloon Brabant,Wallonia_zone,2
9767,11019,536.0,2400000,as new,4.0,5.0,usa hyper equipped,,,7500,7165.0,0,0,True,house,villa,0,0,2,Hainaut,Wallonia_zone,2
9768,11020,136.0,282500,as new,2.0,3.0,hyper equipped,,,4000,224.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9769,11021,158.0,313500,,3.0,4.0,not installed,,,1357,442.0,0,0,,house,house,0,0,1,Walloon Brabant,Wallonia_zone,2
9770,11022,112.0,179900,good,3.0,3.0,semi equipped,,,6060,320.0,0,0,,house,bungalow,0,0,9,Hainaut,Wallonia_zone,2
9771,11023,117.0,314500,,3.0,4.0,installed,,,4620,164.0,0,0,,house,house,1,538,1,Liège,Wallonia_zone,2
9772,11024,104.0,395000,good,2.0,3.0,installed,yes,,3000,49.0,1,6,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9773,11025,130.0,260000,,,4.0,,,,8830,250.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9774,11026,141.0,295000,just renovated,,3.0,,,,8600,322.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9776,11029,180.0,269000,good,3.0,4.0,hyper equipped,,,9420,347.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9777,11030,149.0,139000,to renovate,4.0,2.0,not installed,,,9506,358.0,0,0,,house,house,1,250,1,East Flanders,Flanders_zone,3
9778,11031,650.0,3900000,as new,4.0,6.0,,,1.0,1640,3500.0,0,0,,house,villa,0,0,2,Flemish Brabant,Flanders_zone,3
9779,11032,220.0,275000,good,3.0,2.0,semi equipped,,,9600,768.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9780,11033,400.0,550000,good,4.0,9.0,semi equipped,,,6824,1024.0,0,0,,house,house,0,0,1,Luxembourg,Wallonia_zone,2
9781,11034,510.0,895000,,,5.0,hyper equipped,,,1730,3164.0,0,0,,house,villa,0,0,2,Flemish Brabant,Flanders_zone,3
9783,11036,348.0,475000,good,4.0,4.0,installed,,,3202,1149.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9784,11037,400.0,1200000,to renovate,4.0,5.0,usa hyper equipped,,,1180,2500.0,1,54,,house,villa,0,0,2,Brussel-Capital,Brussels_zone,1
9785,11038,114.0,210000,to be done up,2.0,2.0,,,,9700,273.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9786,11039,380.0,335000,as new,3.0,7.0,installed,,1.0,6567,4300.0,0,0,,house,house,0,0,1,Hainaut,Wallonia_zone,2
9787,11040,125.0,120000,to renovate,2.0,4.0,installed,,,5580,216.0,1,15,,house,house,0,0,1,Namur,Wallonia_zone,2
9788,11041,100.0,450000,,,3.0,,,,9620,4838.0,0,0,,house,farmhouse,0,0,11,East Flanders,Flanders_zone,3
9789,11042,437.0,764750,as new,4.0,5.0,hyper equipped,,1.0,8980,1133.0,1,80,,house,villa,1,600,2,West Flanders,Flanders_zone,3
9790,11043,202.0,275000,to renovate,3.0,3.0,installed,,,9300,585.0,1,30,,house,house,1,450,1,East Flanders,Flanders_zone,3
9791,11045,130.0,339000,good,3.0,3.0,installed,,,1700,590.0,0,0,,house,house,0,0,1,Flemish Brabant,Flanders_zone,3
9792,11046,180.0,265000,,2.0,4.0,,,,8433,180.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9793,11047,133.0,575000,to renovate,4.0,2.0,,,,8800,11517.0,0,0,,house,farmhouse,0,0,11,West Flanders,Flanders_zone,3
9794,11048,125.0,269000,to be done up,4.0,3.0,semi equipped,,,4620,634.0,0,0,,house,villa,1,300,2,Liège,Wallonia_zone,2
9795,11049,295.0,699000,good,,4.0,hyper equipped,,,9990,410.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9796,11050,156.0,325000,as new,,3.0,,,,2590,197.0,0,0,,house,house,0,0,1,Antwerp,Flanders_zone,3
9797,11052,107.0,149900,to be done up,3.0,3.0,,,,6040,305.0,0,0,,house,house,0,0,1,Hainaut,Wallonia_zone,2
9798,11053,160.0,239000,,2.0,3.0,installed,,,9600,407.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9800,11055,78.0,195000,as new,2.0,1.0,semi equipped,,,4500,36.0,0,0,,house,house,0,0,1,Liège,Wallonia_zone,2
9802,11057,145.0,375000,good,,4.0,installed,,,1470,675.0,0,0,,house,villa,0,0,2,Walloon Brabant,Wallonia_zone,2
9804,11059,142.0,220000,,2.0,3.0,not installed,,,4570,110.0,0,0,,house,house,1,40,1,Liège,Wallonia_zone,2
9805,11060,150.0,270000,good,2.0,,,,,9120,50.0,0,0,,house,mixed,0,0,3,East Flanders,Flanders_zone,3
9806,11061,210.0,500000,,,5.0,,,,1970,300.0,1,30,,house,house,1,150,1,Flemish Brabant,Flanders_zone,3
9808,11063,185.0,295000,as new,2.0,3.0,hyper equipped,,,6230,288.0,1,15,,house,house,1,288,1,Hainaut,Wallonia_zone,2
9811,11067,118.0,255000,as new,,4.0,hyper equipped,,,8972,188.0,1,21,,house,house,1,92,1,West Flanders,Flanders_zone,3
9812,11068,171.0,485000,,,3.0,installed,,,9000,171.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9813,11069,158.0,347142,as new,3.0,3.0,,,,8210,485.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9814,11070,268.0,349000,to be done up,4.0,3.0,semi equipped,,,2220,461.0,0,0,,house,house,0,0,1,Antwerp,Flanders_zone,3
9815,11071,280.0,1150000,just renovated,3.0,5.0,installed,,,1410,298.0,1,55,,house,mixed,1,298,3,Walloon Brabant,Wallonia_zone,2
9816,11072,80.0,240000,as new,,3.0,hyper equipped,,,8434,207.0,0,0,,house,house,0,0,1,West Flanders,Flanders_zone,3
9817,11073,110.0,350000,good,3.0,3.0,installed,,,1300,549.0,1,12,,house,house,1,414,1,Walloon Brabant,Wallonia_zone,2
9818,11074,216.0,379000,,,3.0,installed,,,9620,348.0,0,0,,house,house,0,0,1,East Flanders,Flanders_zone,3
9819,11075,150.0,465000,,,2.0,hyper equipped,,,3500,765.0,0,0,,house,house,0,0,1,Limburg,Flanders_zone,3
